,name,state,year,quarter,count,amount
1895,Peer-to-peer payments,meghalaya,2019,3,116168,546221812.6889315
1896,Merchant payments,meghalaya,2019,3,31201,23461321.889810227
1897,Financial Services,meghalaya,2019,3,421,584192.9488108774
1898,Others,meghalaya,2019,3,2811,3035023.204323471
1899,Recharge & bill payments,meghalaya,2019,4,175084,43611775.02621875
1900,Peer-to-peer payments,meghalaya,2019,4,163734,670870023.4297696
1901,Merchant payments,meghalaya,2019,4,24430,25344714.50557894
1902,Financial Services,meghalaya,2019,4,382,124511.63613216748
1903,Others,meghalaya,2019,4,2351,2485447.192519395
1904,Recharge & bill payments,meghalaya,2020,1,226214,59666071.21530793
1905,Peer-to-peer payments,meghalaya,2020,1,216022,1013733312.3935763
1906,Merchant payments,meghalaya,2020,1,57245,44125206.34755945
1907,Financial Services,meghalaya,2020,1,473,402779.89033132966
1908,Others,meghalaya,2020,1,2329,2207471.061039081
1909,Recharge & bill payments,meghalaya,2020,2,382662,100570200.25271696
1910,Peer-to-peer payments,meghalaya,2020,2,202270,998750895.9111593
1911,Merchant payments,meghalaya,2020,2,46014,48980521.41595118
1912,Financial Services,meghalaya,2020,2,1186,2944583.114737345
1913,Others,meghalaya,2020,2,3263,2488953.643832149
1914,Recharge & bill payments,meghalaya,2020,3,342484,97662913.13408674
1915,Peer-to-peer payments,meghalaya,2020,3,194448,1065012681.7126106
1916,Merchant payments,meghalaya,2020,3,55595,67511647.1349487
1917,Financial Services,meghalaya,2020,3,1587,4049966.8133478058
1918,Others,meghalaya,2020,3,3465,2821792.5880408054
1919,Recharge & bill payments,meghalaya,2020,4,350006,102794647.7641504
1920,Peer-to-peer payments,meghalaya,2020,4,286252,1579858348.0670543
1921,Merchant payments,meghalaya,2020,4,111471,115136797.58942303
1922,Financial Services,meghalaya,2020,4,1809,2774557.112070617
1923,Others,meghalaya,2020,4,4470,3678221.666272167
1924,Peer-to-peer payments,meghalaya,2021,1,326993,1794745857.3188953
1925,Recharge & bill payments,meghalaya,2021,1,306634,106098525.65614726
1926,Merchant payments,meghalaya,2021,1,108805,147747773.01896822
1927,Financial Services,meghalaya,2021,1,1777,3981898.0457751974
1928,Others,meghalaya,2021,1,3437,2941223.950049905
1929,Recharge & bill payments,meghalaya,2021,2,389959,129031455.7077258
1930,Peer-to-peer payments,meghalaya,2021,2,366411,1885041503.7970467
1931,Merchant payments,meghalaya,2021,2,147406,173894963.00439677
1932,Financial Services,meghalaya,2021,2,1766,2306496.854595862
1933,Others,meghalaya,2021,2,4052,3342835.5268340455
1934,Peer-to-peer payments,meghalaya,2021,3,473274,2348008593.21644
1935,Recharge & bill payments,meghalaya,2021,3,418429,144363692.75220004
1936,Merchant payments,meghalaya,2021,3,199427,270311210.8907223
1937,Financial Services,meghalaya,2021,3,1556,2379067.1150075165
1938,Others,meghalaya,2021,3,5045,3937887.553600684
1939,Peer-to-peer payments,meghalaya,2021,4,669693,3233210261.728197
1940,Recharge & bill payments,meghalaya,2021,4,447310,165277548.45940137
1941,Merchant payments,meghalaya,2021,4,314445,442464385.0377933
1942,Financial Services,meghalaya,2021,4,1989,2464327.9242311358
1943,Others,meghalaya,2021,4,6756,5348877.036531466
1944,Peer-to-peer payments,meghalaya,2022,1,801009,3899172008.7001157
1945,Recharge & bill payments,meghalaya,2022,1,459530,192026788.60457045
1946,Merchant payments,meghalaya,2022,1,405859,563004043.9315958
1947,Financial Services,meghalaya,2022,1,2134,3019251.8598936894
1948,Others,meghalaya,2022,1,6218,5116238.235718384
1949,Recharge & bill payments,mizoram,2018,1,10155,2199565.258913744
1950,Peer-to-peer payments,mizoram,2018,1,6845,41186717.278001666
1951,Merchant payments,mizoram,2018,1,616,1066002.1670622267
1952,Financial Services,mizoram,2018,1,260,65022.49896840689
1953,Others,mizoram,2018,1,685,709912.772844791
1954,Recharge & bill payments,mizoram,2018,2,13550,3107406.501616686
1955,Peer-to-peer payments,mizoram,2018,2,11427,77040044.25291511
1956,Merchant payments,mizoram,2018,2,1310,2368711.975892641
1957,Financial Services,mizoram,2018,2,167,60939.77304627103
1958,Others,mizoram,2018,2,597,931303.0542636234
1959,Peer-to-peer payments,mizoram,2018,3,18564,108783543.9098094
1960,Recharge & bill payments,mizoram,2018,3,17610,4050433.5962071815
1961,Merchant payments,mizoram,2018,3,2310,2952533.8004545765
1962,Financial Services,mizoram,2018,3,240,43891.23943201654
1963,Others,mizoram,2018,3,592,770335.5794872268
1964,Peer-to-peer payments,mizoram,2018,4,26212,177049162.13058332
1965,Recharge & bill payments,mizoram,2018,4,24533,5523702.976434887
1966,Merchant payments,mizoram,2018,4,3699,6911586.608122997
1967,Financial Services,mizoram,2018,4,145,35654.18337878893
1968,Others,mizoram,2018,4,653,906746.6310095722
1969,Peer-to-peer payments,mizoram,2019,1,35126,204183867.4116538
1970,Recharge & bill payments,mizoram,2019,1,30327,6760113.704148788
1971,Merchant payments,mizoram,2019,1,3984,6470456.031897823
1972,Financial Services,mizoram,2019,1,133,33512.39606736117
1973,Others,mizoram,2019,1,736,712945.8536347556
1974,Peer-to-peer payments,mizoram,2019,2,37364,233471780.00357005
1975,Recharge & bill payments,mizoram,2019,2,31903,7823562.397702506
1976,Merchant payments,mizoram,2019,2,5646,5889316.861228463
1977,Financial Services,mizoram,2019,2,80,14455.380988399309
1978,Others,mizoram,2019,2,678,817593.4915248882
1979,Recharge & bill payments,mizoram,2019,3,49073,12966806.696277115
1980,Peer-to-peer payments,mizoram,2019,3,42645,257538220.22775066
1981,Merchant payments,mizoram,2019,3,5560,7397529.021326996
1982,Financial Services,mizoram,2019,3,94,72985.31151294889
1983,Others,mizoram,2019,3,722,818358.6944744462
1984,Recharge & bill payments,mizoram,2019,4,60511,16857122.3073061
1985,Peer-to-peer payments,mizoram,2019,4,57109,341664291.4936854
1986,Merchant payments,mizoram,2019,4,6939,9451111.139352825
1987,Financial Services,mizoram,2019,4,100,20966.3333050078
1988,Others,mizoram,2019,4,580,695859.360839114
1989,Recharge & bill payments,mizoram,2020,1,85067,24356294.58523286
1990,Peer-to-peer payments,mizoram,2020,1,57916,356260523.23262954
1991,Merchant payments,mizoram,2020,1,9961,10404414.592504771
1992,Financial Services,mizoram,2020,1,119,283854.3188381147
1993,Others,mizoram,2020,1,546,772492.6204317764
1994,Recharge & bill payments,mizoram,2020,2,127592,37504550.77732091
1995,Peer-to-peer payments,mizoram,2020,2,60021,404110075.0863959
1996,Merchant payments,mizoram,2020,2,10056,14627463.664270937
1997,Financial Services,mizoram,2020,2,244,434960.2799078573
1998,Others,mizoram,2020,2,549,516383.63442262856
1999,Recharge & bill payments,mizoram,2020,3,132664,40941077.032856956
2000,Peer-to-peer payments,mizoram,2020,3,99644,634560147.3506901
2001,Merchant payments,mizoram,2020,3,20934,30693648.236451425
2002,Financial Services,mizoram,2020,3,535,824864.513127287
2003,Others,mizoram,2020,3,926,924438.3714747172
2004,Peer-to-peer payments,mizoram,2020,4,141038,887252744.067668
2005,Recharge & bill payments,mizoram,2020,4,140297,45386403.17281592
2006,Merchant payments,mizoram,2020,4,39676,52094800.565094605
2007,Financial Services,mizoram,2020,4,607,855201.5881157237
2008,Others,mizoram,2020,4,989,932966.3002634952
2009,Peer-to-peer payments,mizoram,2021,1,156386,982955112.1892779
2010,Recharge & bill payments,mizoram,2021,1,128055,45558278.22323953
2011,Merchant payments,mizoram,2021,1,43511,70289687.94622748
2012,Financial Services,mizoram,2021,1,648,1330632.9787811027
2013,Others,mizoram,2021,1,975,971875.6084117102
2014,Peer-to-peer payments,mizoram,2021,2,173064,995581952.903405
2015,Recharge & bill payments,mizoram,2021,2,161763,56059844.239659324
2016,Merchant payments,mizoram,2021,2,57877,69528721.40156102
2017,Financial Services,mizoram,2021,2,611,710657.5065644829
2018,Others,mizoram,2021,2,1025,993297.250902934
2019,Peer-to-peer payments,mizoram,2021,3,224873,1290523196.259221
2020,Recharge & bill payments,mizoram,2021,3,177281,67493206.62394348
2021,Merchant payments,mizoram,2021,3,74553,113697005.89820999
2022,Financial Services,mizoram,2021,3,522,806905.9729422838
2023,Others,mizoram,2021,3,1300,1228335.4576346257
2024,Peer-to-peer payments,mizoram,2021,4,272209,1545255603.4119103
2025,Recharge & bill payments,mizoram,2021,4,179405,67548806.84754582
2026,Merchant payments,mizoram,2021,4,99265,154183940.72826496
2027,Financial Services,mizoram,2021,4,695,2202285.707728365
2028,Others,mizoram,2021,4,1755,1475104.827591939
2029,Peer-to-peer payments,mizoram,2022,1,302740,1691281089.989316
2030,Recharge & bill payments,mizoram,2022,1,190137,76541062.33691595
2031,Merchant payments,mizoram,2022,1,109669,174157725.41469872
2032,Financial Services,mizoram,2022,1,731,1657575.282816791
2033,Others,mizoram,2022,1,1640,1521510.587498479
2034,Recharge & bill payments,nagaland,2018,1,28198,5361675.549623315
2035,Peer-to-peer payments,nagaland,2018,1,11631,69830122.02063876
2036,Merchant payments,nagaland,2018,1,822,1170667.4151649117
2037,Financial Services,nagaland,2018,1,399,299016.7345620737
2038,Others,nagaland,2018,1,1795,1344409.3661360394
2039,Recharge & bill payments,nagaland,2018,2,41959,9139467.703980098
2040,Peer-to-peer payments,nagaland,2018,2,20099,140193107.69683594
2041,Merchant payments,nagaland,2018,2,1529,2293935.490835924
2042,Financial Services,nagaland,2018,2,379,153458.5231626137
2043,Others,nagaland,2018,2,1633,1545608.465487119
2044,Recharge & bill payments,nagaland,2018,3,54885,12664922.724117381
2045,Peer-to-peer payments,nagaland,2018,3,33930,223964723.15160483
2046,Merchant payments,nagaland,2018,3,3518,3631042.2777308393
2047,Financial Services,nagaland,2018,3,460,125171.61850935029
2048,Others,nagaland,2018,3,1578,1406883.1646908007
2049,Recharge & bill payments,nagaland,2018,4,72881,16615511.42043031
2050,Peer-to-peer payments,nagaland,2018,4,53723,358926253.43094724
2051,Merchant payments,nagaland,2018,4,10350,10500634.794542974
2052,Financial Services,nagaland,2018,4,587,216127.40846239947
2053,Others,nagaland,2018,4,1792,1754940.4912408509
2054,Recharge & bill payments,nagaland,2019,1,87596,20020458.076388802
2055,Peer-to-peer payments,nagaland,2019,1,71642,411855878.2498224
2056,Merchant payments,nagaland,2019,1,7306,8187940.322092213
2057,Financial Services,nagaland,2019,1,430,101072.89773317604
2058,Others,nagaland,2019,1,1605,1776362.8662935253
2059,Recharge & bill payments,nagaland,2019,2,92492,21350211.07781426
2060,Peer-to-peer payments,nagaland,2019,2,81065,487705354.46570444
2061,Merchant payments,nagaland,2019,2,12949,8990954.079767609
2062,Financial Services,nagaland,2019,2,286,129758.00259777348
2063,Others,nagaland,2019,2,1961,1890404.5326202572
2064,Recharge & bill payments,nagaland,2019,3,145812,33293527.93210053
2065,Peer-to-peer payments,nagaland,2019,3,100736,601803135.4703114
2066,Merchant payments,nagaland,2019,3,13031,13381591.199777838
2067,Financial Services,nagaland,2019,3,210,229319.84921986386
2068,Others,nagaland,2019,3,2089,2248897.2620018576
2069,Recharge & bill payments,nagaland,2019,4,172761,39720745.597670965
2070,Peer-to-peer payments,nagaland,2019,4,128674,777298578.6127516
2071,Merchant payments,nagaland,2019,4,13578,15460907.228900284
2072,Financial Services,nagaland,2019,4,499,283291.7740842187
2073,Others,nagaland,2019,4,1658,1773615.1353679793
2074,Recharge & bill payments,nagaland,2020,1,221741,53662023.32016543
2075,Peer-to-peer payments,nagaland,2020,1,135966,821508819.5893908
2076,Merchant payments,nagaland,2020,1,18249,17663339.36989499
2077,Financial Services,nagaland,2020,1,528,215066.78349539996
2078,Others,nagaland,2020,1,1567,1730779.6714233835
2079,Recharge & bill payments,nagaland,2020,2,328269,85264116.11779374
2080,Peer-to-peer payments,nagaland,2020,2,166866,1025000209.9574311
2081,Merchant payments,nagaland,2020,2,20004,25214703.910237495
2082,Financial Services,nagaland,2020,2,860,989239.9671938312
2083,Others,nagaland,2020,2,1567,1206234.3951445608
2084,Recharge & bill payments,nagaland,2020,3,347494,91214897.18744522
2085,Peer-to-peer payments,nagaland,2020,3,330638,1851638119.539822
2086,Merchant payments,nagaland,2020,3,51912,62568884.13216571
2087,Financial Services,nagaland,2020,3,2544,2136903.0242114514
2088,Others,nagaland,2020,3,3731,2090339.2711506593
2089,Peer-to-peer payments,nagaland,2020,4,417393,2563827858.0487146
2090,Recharge & bill payments,nagaland,2020,4,335297,91929581.87730268
2091,Merchant payments,nagaland,2020,4,90496,113115660.17405558
2092,Financial Services,nagaland,2020,4,1068,1017278.309874404
2093,Others,nagaland,2020,4,3571,3194492.1527384534
2094,Peer-to-peer payments,nagaland,2021,1,477346,2841021698.4844904
2095,Recharge & bill payments,nagaland,2021,1,376473,110095189.5931618
2096,Merchant payments,nagaland,2021,1,116846,151202427.14605337
2097,Financial Services,nagaland,2021,1,1511,1929643.694251965
2098,Others,nagaland,2021,1,3721,3201525.695241506
2099,Peer-to-peer payments,nagaland,2021,2,526966,2847731457.571479
2100,Recharge & bill payments,nagaland,2021,2,453979,126962524.74536937
2101,Merchant payments,nagaland,2021,2,144413,176831583.13676447
2102,Financial Services,nagaland,2021,2,1624,1785915.6371230448
2103,Others,nagaland,2021,2,3809,2982482.691132756
2104,Peer-to-peer payments,nagaland,2021,3,667633,3536780176.7792263
2105,Recharge & bill payments,nagaland,2021,3,474693,141172028.23897478
2106,Merchant payments,nagaland,2021,3,208387,304493279.8158357
2107,Financial Services,nagaland,2021,3,1437,1634878.888862805
2108,Others,nagaland,2021,3,4642,3336484.2825483214
2109,Peer-to-peer payments,nagaland,2021,4,819452,4335295237.9809065
2110,Recharge & bill payments,nagaland,2021,4,492411,154359432.07659015
2111,Merchant payments,nagaland,2021,4,311673,442578210.0882374
2112,Financial Services,nagaland,2021,4,1790,2263055.5218537706
2113,Others,nagaland,2021,4,6157,4587848.468888722
2114,Peer-to-peer payments,nagaland,2022,1,963378,4798355631.574022
2115,Recharge & bill payments,nagaland,2022,1,529038,175942440.62210858
2116,Merchant payments,nagaland,2022,1,425336,563650239.9471383
2117,Financial Services,nagaland,2022,1,2022,2503998.824974763
2118,Others,nagaland,2022,1,6178,4499397.927512417
2119,Recharge & bill payments,odisha,2018,1,2874109,331254466.1508661
2120,Peer-to-peer payments,odisha,2018,1,2305610,4033548999.1932316
2121,Financial Services,odisha,2018,1,323352,58099674.94576137
2122,Merchant payments,odisha,2018,1,129659,112301341.66618621
2123,Others,odisha,2018,1,177091,92427728.93143727
2124,Peer-to-peer payments,odisha,2018,2,3989202,7621288195.565702
2125,Recharge & bill payments,odisha,2018,2,3307545,482823290.3527084
2126,Financial Services,odisha,2018,2,472304,67829259.91787937
2127,Merchant payments,odisha,2018,2,257628,213530873.3537121
2128,Others,odisha,2018,2,131465,102838720.42969128
2129,Peer-to-peer payments,odisha,2018,3,24472139,22029087498.562176
2130,Recharge & bill payments,odisha,2018,3,3886392,605721781.5285043
2131,Financial Services,odisha,2018,3,836547,97292154.49117658
2132,Merchant payments,odisha,2018,3,729995,275532813.41930753
2133,Others,odisha,2018,3,127082,86881527.58366849
2134,Peer-to-peer payments,odisha,2018,4,12285028,21804268077.596016
2135,Recharge & bill payments,odisha,2018,4,5142124,773017649.5916129
2136,Merchant payments,odisha,2018,4,3061813,682181415.8729985
2137,Financial Services,odisha,2018,4,495495,55534399.30905172
2138,Others,odisha,2018,4,158338,114868029.19162312
2139,Peer-to-peer payments,odisha,2019,1,24117274,33342321630.613514
2140,Recharge & bill payments,odisha,2019,1,6713747,1120730273.3482153
2141,Merchant payments,odisha,2019,1,2690762,821493664.580642
2142,Financial Services,odisha,2019,1,375910,34542738.889085874
2143,Others,odisha,2019,1,134249,108039623.26819064
2144,Peer-to-peer payments,odisha,2019,2,16455353,41423292021.956635
2145,Recharge & bill payments,odisha,2019,2,7845252,1506620072.6624596
2146,Merchant payments,odisha,2019,2,4827067,1664621261.2600245
2147,Financial Services,odisha,2019,2,202705,20424212.30787918
2148,Others,odisha,2019,2,181647,139897303.4868461
2149,Peer-to-peer payments,odisha,2019,3,18490877,51447586885.48035
2150,Merchant payments,odisha,2019,3,13984738,3895753253.334454
2151,Recharge & bill payments,odisha,2019,3,8565917,1806123698.4609375
2152,Financial Services,odisha,2019,3,195034,31079934.758642014
2153,Others,odisha,2019,3,185706,124033587.18883926
2154,Peer-to-peer payments,odisha,2019,4,43284477,72966050937.29504
2155,Recharge & bill payments,odisha,2019,4,10629461,2290841668.304525
2156,Merchant payments,odisha,2019,4,10601703,4395710870.154251
2157,Financial Services,odisha,2019,4,323887,38782542.04589868
2158,Others,odisha,2019,4,156105,77987614.2508337
2159,Peer-to-peer payments,odisha,2020,1,27110930,82863844732.4941
2160,Merchant payments,odisha,2020,1,13269709,5738217250.062569
2161,Recharge & bill payments,odisha,2020,1,13083524,3253609732.8992968
2162,Financial Services,odisha,2020,1,84037,27641460.905009564
2163,Others,odisha,2020,1,134107,73485022.97217913
2164,Peer-to-peer payments,odisha,2020,2,24520938,80990080777.89252
